Daily Date,SPY Daily Close,SPY Daily Open,SPY Daily High,SPY Daily Low,SPY Daily Adj Close*,QQQ Daily Close,QQQ Daily Open,QQQ Daily High,QQQ Daily Low,QQQ Daily Adj Close*
"Apr 08, 2010",118.77,112.28,118.97,117.60,93.89,48.74,Dividend,48.82,48.24,43.43
"Apr 07, 2010",118.36,111.42,119.36,117.81,93.57,48.63,47.16,48.87,48.37,43.33
"Apr 06, 2010",119.04,110.28,119.25,118.29,94.11,48.75,46.58,48.90,48.39,43.44
"Apr 05, 2010",118.76,110.52,118.84,117.92,93.89,48.61,45.73,48.72,48.14,43.32
"Apr 01, 2010",117.80,108.19,118.25,117.10,93.13,48.16,45.92,48.70,47.79,42.92
"Mar 31, 2010",117.00,107.86,117.52,116.61,92.49,48.16,44.61,48.45,48.07,42.92
"Mar 30, 2010",117.40,107.24,117.83,116.91,92.81,48.39,44.36,48.55,48.06,43.12
"Mar 29, 2010",117.32,105.57,117.53,116.69,92.75,48.23,44.50,48.40,48.10,42.98
"Mar 26, 2010",116.58,107.20,117.42,116.12,92.16,48.00,44.35,48.33,47.74,42.77
"Mar 25, 2010",116.65,108.61,118.17,116.51,92.22,47.95,45.32,48.60,47.90,42.73
"Mar 24, 2010",116.84,110.65,117.43,115.58,92.37,48.02,45.70,48.17,47.91,42.79
"Mar 23, 2010",117.41,108.08,117.51,116.38,92.82,48.25,46.38,48.30,47.77,43.00
"Mar 22, 2010",116.59,108.35,116.80,115.24,92.17,47.92,45.44,48.11,47.25,42.70
"Mar 19, 2010",115.97,110.64,117.29,115.52,91.68,47.49,45.43,47.95,47.32,42.32
"Mar 18, 2010",117.04,109.19,117.27,116.57,92.15,47.83,45.95,47.88,47.60,42.58
"Mar 17, 2010",117.10,108.48,117.48,116.42,92.19,47.67,45.20,47.90,47.53,42.43
"Mar 16, 2010",116.41,105.11,116.52,115.49,91.65,47.54,45.01,47.61,47.23,42.32
"Mar 15, 2010",115.49,108.52,115.57,114.60,90.93,47.24,43.68,47.38,46.91,42.05
"Mar 12, 2010",115.46,105.91,115.97,115.14,90.90,47.36,44.82,47.53,47.10,42.16
"Mar 11, 2010",115.45,109.38,115.48,114.35,90.89,47.35,43.66,47.35,46.98,42.15
"Mar 10, 2010",114.97,111.77,115.28,114.41,90.52,47.17,45.16,47.28,46.80,41.99
"Mar 09, 2010",114.46,114.88,114.99,113.87,90.12,46.79,46.26,47.05,46.40,41.65
"Mar 08, 2010",114.27,114.20,114.52,114.07,89.97,46.53,47.48,46.64,46.44,41.42
"Mar 05, 2010",114.25,115.12,114.34,113.10,89.95,46.44,47.02,46.54,45.99,41.34
"Mar 04, 2010",112.64,117.13,112.80,112.03,88.68,45.75,47.49,45.81,45.40,40.72
"Mar 03, 2010",112.30,116.29,112.97,112.02,88.41,45.60,48.41,45.82,45.43,40.59
"Mar 02, 2010",112.20,115.07,112.74,112.00,88.34,45.55,47.98,45.85,45.45,40.55
"Mar 01, 2010",111.89,115.81,112.00,111.17,88.09,45.41,47.29,45.49,44.95,40.42
"Feb 26, 2010",110.74,112.64,111.12,110.11,87.19,44.76,47.43,44.86,44.40,39.84
"Feb 25, 2010",110.67,116.26,110.75,108.94,87.13,44.60,46.22,44.70,43.83,39.70
"Feb 24, 2010",110.82,116.56,111.00,109.86,87.25,44.61,47.85,44.79,44.32,39.71
"Feb 23, 2010",109.81,119.01,111.20,109.52,86.45,44.16,47.92,44.74,43.95,39.31
"Feb 22, 2010",111.16,119.38,111.58,110.83,87.52,44.74,49.32,45.03,44.56,39.83
"Feb 19, 2010",111.14,120.88,111.57,110.36,87.50,44.83,49.45,45.05,44.62,39.91
"Feb 18, 2010",110.91,120.10,111.14,110.04,87.32,44.85,50.21,44.93,44.45,39.92
"Feb 17, 2010",110.26,119.05,110.41,109.74,86.81,44.57,49.65,44.57,44.26,39.67
"Feb 16, 2010",109.74,120.65,109.85,107.82,86.40,44.32,49.60,44.35,43.85,39.45
"Feb 12, 2010",108.04,121.85,108.10,106.51,85.06,43.76,50.21,43.88,43.16,38.95
"Feb 11, 2010",108.13,120.94,108.25,106.25,85.13,43.67,50.57,43.79,42.76,38.87
"Feb 10, 2010",107.01,119.81,107.60,106.11,84.25,43.02,50.30,43.31,42.75,38.29
"Feb 09, 2010",107.22,120.95,108.15,106.27,84.41,43.11,49.55,43.51,42.76,38.37
"Feb 08, 2010",105.89,120.56,107.33,105.81,83.37,42.67,50.09,43.18,42.64,37.98
"Feb 05, 2010",106.66,119.01,106.88,104.58,83.97,42.98,49.77,43.02,42.12,38.26
"Feb 04, 2010",106.44,120.86,109.03,106.42,83.80,42.62,49.35,43.66,42.62,37.94
"Feb 03, 2010",109.83,120.99,110.48,109.51,86.47,43.89,49.95,43.97,43.42,39.07
"Feb 02, 2010",110.38,120.27,110.59,108.88,86.90,43.65,49.87,43.78,43.03,38.85
"Feb 01, 2010",109.06,119.62,109.07,107.50,85.86,43.26,49.58,43.28,42.88,38.51
"Jan 29, 2010",107.39,119.70,109.80,107.22,84.55,42.79,49.02,44.02,42.63,38.09
"Jan 28, 2010",108.57,119.02,110.25,107.91,85.48,43.55,49.05,44.43,43.32,38.77
"Jan 27, 2010",109.83,117.95,110.08,108.33,86.47,44.70,48.75,44.85,44.01,39.79
"Jan 26, 2010",109.31,118.80,110.47,109.04,86.06,44.35,48.49,44.89,44.05,39.48
"Jan 25, 2010",109.77,118.42,110.41,109.41,86.42,44.31,48.68,44.60,44.12,39.44
"Jan 22, 2010",109.21,118.25,111.74,109.09,85.98,44.16,48.50,45.48,44.04,39.31
"Jan 21, 2010",111.70,117.80,114.27,111.56,87.94,45.49,48.27,46.35,45.30,40.49
"Jan 20, 2010",113.89,116.95,114.45,112.98,89.67,45.92,48.36,46.60,45.43,40.88
"Jan 19, 2010",115.06,117.46,115.13,113.59,90.59,46.59,48.24,46.64,45.95,41.47
"Jan 15, 2010",113.64,117.17,114.84,113.20,89.47,45.85,48.38,46.55,45.65,40.81
"Jan 14, 2010",114.93,116.87,115.14,114.42,90.49,46.39,48.24,46.52,46.22,41.29
"Jan 13, 2010",114.62,117.63,114.94,113.37,90.24,46.35,48.15,46.49,45.61,41.26
"Jan 12, 2010",113.66,116.97,114.21,113.22,89.49,45.78,48.42,46.14,45.53,40.75
"Jan 11, 2010",114.73,116.76,115.13,114.24,90.33,46.36,48.17,46.64,46.12,41.27
"Jan 08, 2010",114.57,115.31,114.62,113.66,90.20,46.55,47.99,46.55,45.93,41.44
"Jan 07, 2010",114.19,115.97,114.33,113.18,89.90,46.17,47.30,46.27,45.92,41.10
"Jan 06, 2010",113.71,Dividend,113.99,113.43,89.52,46.14,47.92,46.55,46.07,41.07
"Jan 05, 2010",113.63,117.11,113.68,112.85,89.46,46.42,Dividend,46.50,46.16,41.32
"Jan 04, 2010",113.33,116.76,113.39,111.51,89.23,46.42,47.71,46.49,46.27,41.32
"Dec 31, 2009",111.44,115.81,112.80,111.39,87.74,45.75,47.61,46.28,45.75,40.72
"Dec 30, 2009",112.52,115.26,112.65,112.17,88.59,46.17,47.39,46.26,45.96,41.10
"Dec 29, 2009",112.56,115.95,113.03,112.55,88.62,46.03,47.26,46.25,45.99,40.97
"Dec 28, 2009",112.72,114.70,112.99,112.32,88.75,46.22,47.50,46.30,45.94,41.14
"Dec 24, 2009",112.48,114.51,112.60,112.00,88.56,45.98,47.06,45.98,45.60,40.93
"Dec 23, 2009",111.95,113.93,112.11,111.50,88.14,45.56,46.82,45.57,45.21,40.56
"Dec 22, 2009",111.73,114.26,111.97,111.43,87.97,45.23,46.43,45.29,45.03,40.26
"Dec 21, 2009",111.33,113.37,111.70,110.76,87.65,44.96,46.46,45.13,44.67,40.02
"Dec 18, 2009",110.21,112.45,110.30,109.28,86.77,44.46,46.09,44.48,44.00,39.58
"Dec 17, 2009",110.18,112.49,110.93,110.08,86.28,43.82,45.63,44.21,43.76,38.94
"Dec 16, 2009",111.52,112.37,112.13,111.27,87.33,44.36,45.66,44.70,44.29,39.42
"Dec 15, 2009",111.35,111.20,111.92,111.00,87.20,44.30,45.57,44.67,44.17,39.37
"Dec 14, 2009",111.87,110.77,112.00,111.13,87.60,44.55,44.96,44.60,44.19,39.59
"Dec 11, 2009",111.11,109.24,111.36,110.61,87.01,44.13,44.59,44.59,43.95,39.22
"Dec 10, 2009",110.64,110.14,111.12,110.45,86.64,44.30,44.14,44.54,44.24,39.37
"Dec 09, 2009",110.02,110.86,110.18,109.02,86.16,44.08,44.39,44.12,43.32,39.17
"Dec 08, 2009",109.61,111.55,110.77,109.27,85.83,43.64,44.71,44.00,43.36,38.78
"Dec 07, 2009",110.84,110.62,111.53,110.49,86.80,43.91,45.01,44.29,43.82,39.02
"Dec 04, 2009",111.01,110.08,112.38,110.04,86.93,44.12,44.73,44.73,43.66,39.21
"Dec 03, 2009",110.38,110.27,112.18,110.29,86.44,43.89,44.54,44.50,43.88,39.00
"Dec 02, 2009",111.25,108.86,112.01,110.92,87.12,44.07,44.52,44.49,43.98,39.16
"Dec 01, 2009",111.30,106.99,111.66,110.73,87.16,44.01,44.08,44.30,43.88,39.11
"Nov 30, 2009",109.94,106.87,110.20,108.12,86.09,43.56,43.28,43.62,43.11,38.71
"Nov 27, 2009",109.57,107.05,110.32,108.29,85.80,43.51,43.03,43.83,42.90,38.67
"Nov 25, 2009",111.38,107.13,111.50,110.82,87.22,44.18,43.11,44.22,44.01,39.26
"Nov 24, 2009",110.99,106.74,111.20,110.01,86.92,43.99,43.18,44.15,43.73,39.09
"Nov 23, 2009",110.82,106.56,111.74,110.60,86.78,44.14,42.91,44.40,43.86,39.23
"Nov 20, 2009",109.43,108.98,109.76,109.01,85.69,43.44,42.73,43.55,43.28,38.60
"Nov 19, 2009",109.82,109.88,111.31,109.13,86.00,43.66,43.57,44.08,43.35,38.80
"Nov 18, 2009",111.27,109.26,111.43,110.57,87.13,44.35,43.44,44.49,44.05,39.41
"Nov 17, 2009",111.34,108.15,111.39,110.50,87.19,44.60,43.33,44.60,44.25,39.63
"Nov 16, 2009",111.21,109.04,111.69,110.32,87.09,44.46,42.90,44.65,44.12,39.51
"Nov 13, 2009",109.62,110.19,110.09,108.75,85.84,44.01,43.91,44.14,43.63,39.11
"Nov 12, 2009",109.03,109.17,110.57,108.75,85.38,43.65,44.40,44.16,43.55,38.79
"Nov 11, 2009",110.15,109.34,110.82,109.62,86.26,43.90,44.27,44.14,43.61,39.01
"Nov 10, 2009",109.59,110.21,109.93,108.97,85.82,43.62,44.26,43.77,43.40,38.76
"Nov 09, 2009",109.57,111.20,109.63,107.87,85.80,43.51,44.43,43.52,42.88,38.67
"Nov 06, 2009",107.13,113.92,107.40,106.05,83.89,42.60,45.34,42.65,42.08,37.86
"Nov 05, 2009",106.85,114.28,106.88,105.44,83.67,42.35,46.05,42.40,41.78,37.63
"Nov 04, 2009",104.92,113.62,106.33,104.65,82.16,41.33,46.26,41.87,41.28,36.73
"Nov 03, 2009",104.65,114.73,104.80,103.54,81.95,41.26,45.96,41.32,40.84,36.67
"Nov 02, 2009",104.32,114.49,105.41,103.08,81.69,41.13,46.47,41.57,40.64,36.55
"Oct 30, 2009",103.56,113.95,106.62,103.44,81.10,40.96,46.26,42.15,40.92,36.40
"Oct 29, 2009",106.65,113.97,106.86,104.94,83.52,42.09,45.92,42.19,41.54,37.40
"Oct 28, 2009",104.41,115.08,106.48,104.35,81.76,41.39,46.08,42.32,41.30,36.78
"Oct 27, 2009",106.42,113.89,107.39,106.16,83.34,42.34,46.61,43.11,42.18,37.63
"Oct 26, 2009",106.91,113.50,109.31,106.61,83.72,42.99,46.07,43.76,42.79,38.20
"Oct 23, 2009",108.08,113.52,109.76,107.63,84.64,43.13,46.21,43.73,43.02,38.33
"Oct 22, 2009",109.33,113.26,109.68,107.50,85.62,43.31,46.40,43.49,42.79,38.49
"Oct 21, 2009",108.23,112.37,110.31,108.15,84.75,43.14,46.39,43.82,43.06,38.34
"Oct 20, 2009",109.21,112.77,109.99,108.68,85.52,43.22,46.33,43.46,42.94,38.41
"Oct 19, 2009",109.79,112.23,110.13,108.73,85.98,43.21,46.26,43.27,42.59,38.40
"Oct 16, 2009",108.89,113.01,109.27,108.23,85.27,42.78,45.98,42.99,42.48,38.02
"Oct 15, 2009",109.71,112.90,109.71,108.73,85.91,43.06,46.23,43.12,42.87,38.27
"Oct 14, 2009",109.31,112.19,109.42,107.42,85.60,43.16,46.09,43.21,42.85,38.35
"Oct 13, 2009",107.46,112.00,107.71,106.76,84.15,42.58,45.61,42.75,42.37,37.84
"Oct 12, 2009",107.68,111.57,108.09,107.28,84.32,42.57,45.32,42.87,42.28,37.83
"Oct 09, 2009",107.26,110.76,107.26,106.36,83.99,42.48,45.11,42.55,42.06,37.75
"Oct 08, 2009",106.61,110.20,107.17,105.85,83.49,42.24,44.69,42.62,42.14,37.54
"Oct 07, 2009",105.80,Dividend,105.91,105.07,82.85,42.06,44.16,42.08,41.77,37.38
"Oct 06, 2009",105.51,110.72,106.11,104.71,82.62,41.94,Dividend,42.14,41.42,37.27
"Oct 05, 2009",104.02,111.80,104.32,102.60,81.46,41.21,44.16,41.40,40.83,36.62
"Oct 02, 2009",102.49,111.46,103.10,101.99,80.26,40.88,44.47,41.25,40.72,36.33
"Oct 01, 2009",102.97,111.87,105.73,102.95,80.63,41.00,44.41,42.13,41.00,36.44
"Sep 30, 2009",105.59,111.11,106.46,104.62,82.69,42.25,44.43,42.60,41.60,37.55
"Sep 29, 2009",106.00,110.70,107.02,105.78,83.01,42.22,44.54,42.62,42.03,37.52
"Sep 28, 2009",106.32,109.58,106.55,104.83,83.26,42.41,44.27,42.66,41.89,37.69
"Sep 25, 2009",104.45,110.04,105.36,104.09,81.79,41.70,43.60,42.09,41.58,37.06
"Sep 24, 2009",105.01,110.91,106.64,104.55,82.23,42.07,43.66,42.69,41.77,37.39
"Sep 23, 2009",106.18,111.84,108.03,105.99,83.15,42.45,44.09,43.17,42.38,37.72
"Sep 22, 2009",107.07,111.55,107.37,106.60,83.85,42.65,44.45,42.83,42.44,37.90
"Sep 21, 2009",106.45,111.28,107.00,105.66,83.36,42.57,44.23,42.70,42.16,37.83
"Sep 18, 2009",106.72,110.92,107.16,106.36,83.57,42.44,44.16,42.62,42.21,37.71
"Sep 17, 2009",107.16,109.48,108.06,106.57,83.52,42.41,43.89,42.66,42.21,37.65
"Sep 16, 2009",107.32,108.40,107.34,105.73,83.64,42.42,43.41,42.48,41.84,37.66
"Sep 15, 2009",105.72,111.17,106.11,104.76,82.40,41.81,42.97,41.95,41.57,37.12
"Sep 14, 2009",105.28,111.00,105.46,103.15,82.05,41.68,44.14,41.71,41.21,37.00
"Sep 11, 2009",104.77,110.72,105.30,104.28,81.66,41.52,44.12,41.62,41.22,36.86
"Sep 10, 2009",104.79,109.25,104.86,103.22,81.67,41.48,43.89,41.53,41.00,36.83
"Sep 09, 2009",103.73,110.51,104.08,102.80,80.84,41.09,43.43,41.29,40.59,36.48
"Sep 08, 2009",102.94,111.26,103.05,102.39,80.23,40.74,44.05,40.78,40.46,36.17
"Sep 04, 2009",102.06,110.92,102.09,100.55,79.54,40.36,44.46,40.38,39.52,35.83
"Sep 03, 2009",100.65,110.38,100.77,99.59,78.44,39.51,44.34,39.57,39.02,35.08
"Sep 02, 2009",99.82,109.31,100.44,99.57,77.80,39.25,44.20,39.47,39.04,34.85
"Sep 01, 2009",100.20,110.00,103.24,99.99,78.09,39.28,43.78,40.59,39.16,34.87
"Aug 31, 2009",102.46,110.31,102.58,101.79,79.86,40.03,43.93,40.20,39.79,35.54
"Aug 28, 2009",103.38,109.31,104.35,102.67,80.57,40.44,43.95,41.08,40.16,35.90
"Aug 27, 2009",103.40,107.95,103.72,101.94,80.59,40.40,43.46,40.47,39.67,35.87
"Aug 26, 2009",103.17,106.26,103.64,102.49,80.41,40.30,42.93,40.60,40.08,35.78
"Aug 25, 2009",103.16,105.66,104.26,102.94,80.40,40.37,42.12,40.76,40.25,35.84
"Aug 24, 2009",102.96,105.51,103.95,102.59,80.24,40.25,41.81,40.57,40.10,35.73
"Aug 21, 2009",102.97,103.74,103.13,101.62,80.25,40.29,41.53,40.36,39.74,35.77
"Aug 20, 2009",100.99,104.13,101.22,99.87,78.71,39.76,40.91,39.84,39.20,35.30
"Aug 19, 2009",99.96,106.30,100.30,98.21,77.91,39.30,41.00,39.40,38.54,34.89
"Aug 18, 2009",99.09,105.19,99.44,98.35,77.23,39.03,42.06,39.11,38.61,34.65
"Aug 17, 2009",98.31,106.15,98.95,98.11,76.62,38.48,41.63,39.01,38.46,34.16
"Aug 14, 2009",100.79,107.03,101.60,99.70,78.55,39.63,42.19,39.96,39.28,35.18
"Aug 13, 2009",101.57,108.20,101.61,100.26,79.16,40.09,42.93,40.16,39.64,35.59
"Aug 12, 2009",100.80,109.69,101.56,99.51,78.56,39.87,43.20,40.22,39.20,35.40
"Aug 11, 2009",99.73,108.19,100.61,99.46,77.73,39.26,43.73,39.50,39.05,34.86
"Aug 10, 2009",100.99,109.04,101.22,100.27,78.71,39.60,43.06,39.85,39.34,35.16
"Aug 07, 2009",101.20,109.95,102.03,100.39,78.87,39.88,43.21,40.07,39.59,35.41
"Aug 06, 2009",99.89,109.07,101.02,99.42,77.85,39.38,43.46,39.93,39.24,34.96
"Aug 05, 2009",100.41,108.80,100.86,99.58,78.26,39.73,42.81,40.14,39.46,35.27
"Aug 04, 2009",100.70,108.78,100.84,99.78,78.48,40.04,42.90,40.19,39.77,35.55
"Aug 03, 2009",100.44,108.72,100.53,99.31,78.28,40.04,42.93,40.06,39.64,35.55
"Jul 31, 2009",98.81,107.39,99.47,98.38,77.01,39.45,43.11,39.85,39.41,35.02
"Jul 30, 2009",98.67,107.76,99.83,98.60,76.90,39.57,42.53,40.18,39.51,35.13
"Jul 29, 2009",97.65,106.64,98.09,96.98,76.11,39.34,42.65,39.43,39.00,34.93
"Jul 28, 2009",97.89,106.55,98.37,97.06,76.29,39.08,42.15,39.59,38.93,34.70
"Jul 27, 2009",98.35,105.27,98.40,97.34,76.65,39.35,42.31,39.41,38.87,34.94
"Jul 24, 2009",98.06,104.77,98.14,96.69,76.43,39.05,41.89,39.37,38.78,34.67
"Jul 23, 2009",97.66,102.90,98.08,95.53,76.11,39.35,41.44,39.49,38.39,34.94
"Jul 22, 2009",95.55,102.02,96.13,94.89,74.47,38.50,41.09,38.69,38.13,34.18
"Jul 21, 2009",95.57,103.00,95.90,94.42,74.49,38.18,40.72,38.18,37.64,33.90
"Jul 20, 2009",95.13,106.36,95.29,94.19,74.14,37.92,42.10,38.00,37.61,33.67
"Jul 17, 2009",94.13,106.51,94.32,93.54,73.36,37.56,42.39,37.57,37.17,33.35
"Jul 16, 2009",93.11,104.85,94.51,92.82,72.57,37.36,42.41,37.44,36.72,33.17
"Jul 15, 2009",93.26,104.78,93.51,90.68,72.68,36.92,41.93,36.93,36.14,32.78
"Jul 14, 2009",90.61,106.41,90.69,89.73,70.62,35.72,41.76,35.79,35.40,31.71
"Jul 13, 2009",90.10,107.32,90.17,87.59,70.22,35.59,42.62,35.60,34.48,31.60
"Jul 10, 2009",87.96,107.08,88.49,87.35,68.55,34.92,42.83,35.14,34.56,31.00
"Jul 09, 2009",88.17,105.89,88.90,87.91,68.72,34.77,42.81,35.01,34.65,30.87
"Jul 08, 2009",88.00,107.15,88.80,87.00,68.59,34.71,42.20,34.87,34.30,30.82
"Jul 07, 2009",88.06,Dividend,89.82,88.00,68.63,34.53,42.54,35.49,34.51,30.66
"Jul 06, 2009",89.80,107.17,89.93,88.66,69.99,35.41,Dividend,35.54,35.04,31.44
"Jul 02, 2009",89.81,106.10,92.36,89.76,70.00,35.60,42.31,36.10,35.50,31.61
"Jul 01, 2009",92.33,105.45,93.23,92.21,71.96,36.40,42.00,36.84,36.39,32.32
"Jun 30, 2009",91.95,103.88,93.06,91.27,71.66,36.38,41.65,36.73,36.11,32.30
"Jun 29, 2009",92.70,104.99,92.82,91.60,72.25,36.45,41.25,36.75,36.12,32.36
"Jun 26, 2009",91.84,103.80,92.24,91.27,71.58,36.37,41.51,36.50,36.05,32.29
"Jun 25, 2009",92.08,103.12,92.17,89.57,71.77,36.29,41.11,36.36,35.28,32.22
"Jun 24, 2009",90.12,103.00,91.08,89.60,70.24,35.59,40.77,35.87,35.28,31.60
"Jun 23, 2009",89.35,100.85,89.88,88.85,69.64,35.00,40.68,35.26,34.77,31.07
"Jun 22, 2009",89.28,100.40,91.19,89.25,69.58,35.08,39.58,35.89,35.02,31.14
"Jun 19, 2009",92.04,99.78,92.70,91.52,71.73,36.16,39.44,36.36,35.91,32.10
"Jun 18, 2009",92.22,101.95,92.67,91.25,71.47,35.82,39.07,36.06,35.57,31.76
"Jun 17, 2009",91.55,102.37,92.33,90.83,70.95,35.89,39.89,36.21,35.45,31.82
"Jun 16, 2009",91.64,104.23,93.29,91.58,71.02,35.55,40.14,36.19,35.52,31.52
"Jun 15, 2009",92.90,103.11,94.02,92.40,72.00,35.90,40.90,36.33,35.58,31.83
"Jun 12, 2009",95.08,102.84,95.14,94.00,73.69,36.65,40.29,36.72,36.20,32.50
"Jun 11, 2009",94.82,103.37,96.11,94.56,73.49,36.82,40.28,37.23,36.75,32.65
"Jun 10, 2009",94.40,103.39,95.49,93.19,73.16,36.82,40.34,37.17,36.29,32.65
"Jun 09, 2009",94.64,101.82,95.14,94.02,73.35,36.95,40.36,37.17,36.67,32.76
"Jun 08, 2009",94.16,100.09,95.10,93.04,72.97,36.67,39.99,36.95,36.12,32.52
"Jun 05, 2009",94.55,98.31,95.67,93.80,73.28,36.78,39.28,37.08,36.42,32.61
"Jun 04, 2009",94.53,98.53,94.67,93.30,73.26,36.74,38.57,36.79,36.34,32.58
"Jun 03, 2009",93.65,98.85,94.13,92.76,72.58,36.33,38.72,36.37,35.93,32.21
"Jun 02, 2009",94.85,101.52,95.37,94.23,73.51,36.44,38.96,36.79,36.11,32.31
"Jun 01, 2009",94.77,101.26,95.17,93.43,73.45,36.39,39.87,36.50,35.61,32.27
"May 29, 2009",92.53,99.56,93.70,90.68,71.71,35.38,40.11,35.50,34.76,31.37
"May 28, 2009",90.92,100.54,91.34,89.10,70.46,34.95,39.23,35.07,34.21,30.99
"May 27, 2009",89.67,100.74,91.75,89.53,69.49,34.55,39.47,35.19,34.43,30.64
"May 26, 2009",91.30,100.94,91.56,88.32,70.76,34.79,39.74,34.83,33.18,30.85
"May 22, 2009",89.02,100.87,90.00,88.68,68.99,33.54,39.92,33.97,33.32,29.74
"May 21, 2009",89.21,100.77,89.80,88.26,69.14,33.65,39.82,34.26,33.31,29.84
"May 20, 2009",90.51,99.99,92.80,90.41,70.15,34.28,40.13,35.04,34.18,30.40
"May 19, 2009",91.12,99.85,91.97,90.81,70.62,34.40,39.85,34.74,33.95,30.50
"May 18, 2009",91.23,98.65,91.34,88.57,70.70,34.24,39.87,34.28,33.39,30.36
"May 15, 2009",88.71,98.83,90.00,88.15,68.75,33.37,39.57,33.82,33.23,29.59
"May 14, 2009",89.44,97.44,90.12,88.50,69.32,33.39,39.75,33.70,33.08,29.61
"May 13, 2009",88.68,97.66,90.01,88.50,68.73,33.02,39.32,33.65,32.96,29.28
"May 12, 2009",90.97,97.88,91.83,89.85,70.50,33.93,39.18,34.48,33.52,30.09
"May 11, 2009",91.24,97.20,92.11,91.04,70.71,34.35,39.33,34.72,33.68,30.46
"May 08, 2009",92.98,95.61,93.22,91.44,72.06,34.23,38.93,34.74,33.88,30.35
"May 07, 2009",90.86,94.96,93.15,90.28,70.42,34.21,38.46,35.27,33.88,30.33
"May 06, 2009",92.14,95.87,92.20,90.61,71.41,35.03,38.21,35.34,34.46,31.06
"May 05, 2009",90.57,94.68,90.93,89.84,70.19,35.02,38.07,35.06,34.63,31.05
"May 04, 2009",90.88,94.06,90.94,88.38,70.43,35.05,37.76,35.09,34.52,31.08
"May 01, 2009",87.89,93.00,88.21,86.72,68.11,34.37,37.35,34.54,34.01,30.48
"Apr 30, 2009",87.42,91.81,89.02,86.92,67.75,34.28,36.75,34.90,34.04,30.40
"Apr 29, 2009",87.39,90.38,88.36,86.30,67.73,33.94,36.32,34.40,33.70,30.10
"Apr 28, 2009",85.57,88.31,86.59,84.76,66.32,33.48,35.55,33.91,33.36,29.69
"Apr 27, 2009",85.84,87.70,87.01,85.54,66.53,33.73,34.95,34.06,33.35,29.91
"Apr 24, 2009",86.66,88.61,87.31,85.69,67.16,33.69,34.67,33.93,33.07,29.87
"Apr 23, 2009",85.37,88.59,85.42,83.63,66.16,33.11,34.84,33.14,32.49,29.36
"Apr 22, 2009",84.54,89.71,86.34,84.07,65.52,32.79,34.74,33.53,32.39,29.08
"Apr 21, 2009",85.06,88.94,85.13,82.75,65.92,32.69,35.42,32.74,32.08,28.99
"Apr 20, 2009",83.43,91.13,87.05,83.34,64.66,32.24,35.38,32.82,32.06,28.59
"Apr 17, 2009",87.08,92.34,87.65,86.14,67.49,33.31,36.09,33.50,32.93,29.54
"Apr 16, 2009",86.50,92.72,87.15,84.77,67.04,33.24,36.56,33.43,32.51,29.47
"Apr 15, 2009",85.25,92.11,85.42,83.61,66.07,32.40,36.55,32.43,31.85,28.73
"Apr 14, 2009",84.35,91.77,85.76,84.08,65.37,32.49,36.47,32.88,32.27,28.81
"Apr 13, 2009",85.83,89.67,86.54,84.58,66.52,32.89,36.12,33.07,32.53,29.16
"Apr 09, 2009",85.81,90.16,85.82,84.33,66.50,32.94,35.36,33.01,32.43,29.21
"Apr 08, 2009",82.53,89.47,82.94,81.54,63.96,31.95,35.30,32.15,31.49,28.33
"Apr 07, 2009",81.65,91.14,82.65,81.51,63.28,31.42,35.18,31.92,31.21,27.86
"Apr 06, 2009",83.60,92.58,84.28,82.29,64.79,32.27,35.83,32.33,31.65,28.61
"Apr 03, 2009",84.26,Dividend,84.28,82.67,65.30,32.35,36.05,32.40,31.83,28.69
"Apr 02, 2009",83.43,91.69,84.61,81.13,64.66,31.76,Dividend,32.27,31.23,28.16
"Apr 01, 2009",81.06,91.60,81.42,78.33,62.82,30.77,35.83,30.88,29.79,27.28
"Mar 31, 2009",79.52,93.23,81.08,79.05,61.63,30.32,35.70,30.95,30.27,26.89
"Mar 30, 2009",78.79,93.96,79.87,77.96,61.06,30.06,36.04,30.32,29.62,26.65
"Mar 27, 2009",81.61,94.40,82.53,81.31,63.25,30.82,36.30,31.18,30.71,27.33
"Mar 26, 2009",83.11,94.58,83.30,81.32,64.41,31.41,36.67,31.46,30.42,27.85
"Mar 25, 2009",81.45,95.48,82.70,79.06,63.12,30.47,36.77,31.05,29.66,27.02
"Mar 24, 2009",80.60,94.69,82.36,80.51,62.47,30.33,37.16,30.88,30.31,26.89
"Mar 23, 2009",82.22,93.84,82.29,78.31,63.72,30.90,36.84,30.94,29.20,27.40
"Mar 20, 2009",76.71,95.49,78.91,76.53,59.45,29.18,36.55,30.03,28.98,25.87
"Mar 19, 2009",78.94,94.00,81.00,78.69,60.74,29.68,36.96,30.13,29.46,26.27
"Mar 18, 2009",79.93,94.04,80.90,77.07,61.51,29.70,36.41,30.20,29.08,26.29
"Mar 17, 2009",78.18,94.40,78.36,75.45,60.16,29.33,36.33,29.33,28.30,25.96
"Mar 16, 2009",75.86,93.67,77.97,75.81,58.37,28.26,36.19,28.98,28.19,25.02
"Mar 13, 2009",76.09,91.42,76.98,74.73,58.55,28.74,35.76,28.84,28.32,25.44
"Mar 12, 2009",75.50,90.46,75.75,71.97,58.10,28.67,34.97,28.76,27.44,25.38
"Mar 11, 2009",72.64,91.44,73.75,71.83,55.90,27.75,34.76,27.99,27.26,24.57
"Mar 10, 2009",72.17,88.36,72.37,69.37,55.53,27.33,34.69,27.39,26.16,24.19
